[run number];number-of-nodes;initial-outbreak-size;number-of-wd;recovery-chance;[step];count turtles;clustering-coefficient;average-path-length;count turtles with [not spreaders? and not cencored?];count turtles with [spreaders?];count turtles with [cencored?];count turtles with [untouched?]
106;250;1;30;8;1;250;0.36430476190476174;6.496771084337349;218;1;31;218
106;250;1;30;8;2;250;0.36430476190476174;6.496771084337349;217;2;31;217
106;250;1;30;8;3;250;0.36430476190476174;6.496771084337349;217;1;32;217
106;250;1;30;8;4;250;0.36430476190476174;6.496771084337349;213;4;33;213
106;250;1;30;8;5;250;0.36430476190476174;6.496771084337349;214;0;36;212
107;250;1;30;8;0;250;0.37506666666666616;6.702136546184739;219;1;30;219
107;250;1;30;8;1;250;0.37506666666666616;6.702136546184739;216;2;32;216
107;250;1;30;8;2;250;0.37506666666666616;6.702136546184739;214;2;34;214
107;250;1;30;8;3;250;0.37506666666666616;6.702136546184739;213;3;34;213
107;250;1;30;8;4;250;0.37506666666666616;6.702136546184739;212;2;36;212
107;250;1;30;8;5;250;0.37506666666666616;6.702136546184739;210;4;36;210
107;250;1;30;8;6;250;0.37506666666666616;6.702136546184739;208;5;37;207
107;250;1;30;8;7;250;0.37506666666666616;6.702136546184739;201;10;39;200
107;250;1;30;8;8;250;0.37506666666666616;6.702136546184739;199;9;42;199
107;250;1;30;8;9;250;0.37506666666666616;6.702136546184739;196;12;42;194
107;250;1;30;8;10;250;0.37506666666666616;6.702136546184739;195;5;50;194
107;250;1;30;8;11;250;0.37506666666666616;6.702136546184739;195;1;54;194
107;250;1;30;8;12;250;0.37506666666666616;6.702136546184739;194;0;56;194
108;250;1;30;8;0;250;0.34731428571428585;5.993124497991968;219;1;30;219
108;250;1;30;8;1;250;0.34731428571428585;5.993124497991968;209;1;40;209
108;250;1;30;8;2;250;0.34731428571428585;5.993124497991968;208;1;41;208
108;250;1;30;8;3;250;0.34731428571428585;5.993124497991968;208;1;41;208
108;250;1;30;8;4;250;0.34731428571428585;5.993124497991968;202;3;45;202
108;250;1;30;8;5;250;0.34731428571428585;5.993124497991968;197;5;48;196
108;250;1;30;8;6;250;0.34731428571428585;5.993124497991968;192;1;57;192
108;250;1;30;8;7;250;0.34731428571428585;5.993124497991968;191;0;59;191
109;250;1;30;8;0;250;0.3746666666666666;6.465510040160643;219;1;30;219
109;250;1;30;8;1;250;0.3746666666666666;6.465510040160643;214;6;30;214
109;250;1;30;8;2;250;0.3746666666666666;6.465510040160643;205;14;31;204
109;250;1;30;8;3;250;0.3746666666666666;6.465510040160643;193;21;36;191
109;250;1;30;8;4;250;0.3746666666666666;6.465510040160643;190;19;41;186
109;250;1;30;8;5;250;0.3746666666666666;6.465510040160643;172;23;55;166
109;250;1;30;8;6;250;0.3746666666666666;6.465510040160643;162;21;67;158
109;250;1;30;8;7;250;0.3746666666666666;6.465510040160643;154;14;82;150
109;250;1;30;8;8;250;0.3746666666666666;6.465510040160643;150;6;94;146
109;250;1;30;8;9;250;0.3746666666666666;6.465510040160643;150;5;95;145
109;250;1;30;8;10;250;0.3746666666666666;6.465510040160643;143;8;99;138
109;250;1;30;8;11;250;0.3746666666666666;6.465510040160643;139;8;103;134
109;250;1;30;8;12;250;0.3746666666666666;6.465510040160643;136;8;106;129
109;250;1;30;8;13;250;0.3746666666666666;6.465510040160643;120;4;126;113
109;250;1;30;8;14;250;0.3746666666666666;6.465510040160643;119;3;128;112
109;250;1;30;8;15;250;0.3746666666666666;6.465510040160643;118;3;129;111
109;250;1;30;8;16;250;0.3746666666666666;6.465510040160643;117;2;131;110
109;250;1;30;8;17;250;0.3746666666666666;6.465510040160643;117;0;133;110
110;250;1;30;8;0;250;0.36617142857142837;6.226602409638554;219;1;30;219
110;250;1;30;8;1;250;0.36617142857142837;6.226602409638554;216;4;30;216
110;250;1;30;8;2;250;0.36617142857142837;6.226602409638554;212;3;35;212
110;250;1;30;8;3;250;0.36617142857142837;6.226602409638554;207;4;39;206
110;250;1;30;8;4;250;0.36617142857142837;6.226602409638554;202;4;44;199
110;250;1;30;8;5;250;0.36617142857142837;6.226602409638554;199;2;49;197
110;250;1;30;8;6;250;0.36617142857142837;6.226602409638554;195;2;53;193
110;250;1;30;8;7;250;0.36617142857142837;6.226602409638554;194;1;55;191
110;250;1;30;8;8;250;0.36617142857142837;6.226602409638554;191;3;56;187
110;250;1;30;8;9;250;0.36617142857142837;6.226602409638554;190;3;57;187
110;250;1;30;8;10;250;0.36617142857142837;6.226602409638554;190;1;59;187
110;250;1;30;8;11;250;0.36617142857142837;6.226602409638554;190;0;60;187
111;250;1;30;8;0;250;0.3593333333333334;6.291887550200803;219;1;30;219
111;250;1;30;8;1;250;0.3593333333333334;6.291887550200803;218;2;30;218
111;250;1;30;8;2;250;0.3593333333333334;6.291887550200803;218;2;30;218
111;250;1;30;8;3;250;0.3593333333333334;6.291887550200803;218;2;30;218
111;250;1;30;8;4;250;0.3593333333333334;6.291887550200803;212;7;31;211
111;250;1;30;8;5;250;0.3593333333333334;6.291887550200803;208;9;33;207
111;250;1;30;8;6;250;0.3593333333333334;6.291887550200803;203;5;42;201
111;250;1;30;8;7;250;0.3593333333333334;6.291887550200803;199;6;45;198
111;250;1;30;8;8;250;0.3593333333333334;6.291887550200803;195;2;53;195
111;250;1;30;8;9;250;0.3593333333333334;6.291887550200803;194;2;54;194
111;250;1;30;8;10;250;0.3593333333333334;6.291887550200803;194;2;54;193
111;250;1;30;8;11;250;0.3593333333333334;6.291887550200803;193;2;55;193
111;250;1;30;8;12;250;0.3593333333333334;6.291887550200803;194;0;56;193
112;250;1;30;8;0;250;0.36693333333333333;6.560224899598394;219;1;30;219
112;250;1;30;8;1;250;0.36693333333333333;6.560224899598394;218;2;30;218
112;250;1;30;8;2;250;0.36693333333333333;6.560224899598394;197;16;37;197
112;250;1;30;8;3;250;0.36693333333333333;6.560224899598394;165;32;53;160
112;250;1;30;8;4;250;0.36693333333333333;6.560224899598394;140;26;84;136
112;250;1;30;8;5;250;0.36693333333333333;6.560224899598394;136;16;98;129
112;250;1;30;8;6;250;0.36693333333333333;6.560224899598394;131;8;111;124
112;250;1;30;8;7;250;0.36693333333333333;6.560224899598394;131;5;114;123
112;250;1;30;8;8;250;0.36693333333333333;6.560224899598394;128;5;117;121
112;250;1;30;8;9;250;0.36693333333333333;6.560224899598394;129;2;119;119
112;250;1;30;8;10;250;0.36693333333333333;6.560224899598394;125;5;120;115
112;250;1;30;8;11;250;0.36693333333333333;6.560224899598394;125;0;125;115
114;250;1;30;8;0;250;0.37537142857142847;6.9985863453815265;219;1;30;219
114;250;1;30;8;1;250;0.37537142857142847;6.9985863453815265;198;15;37;196
114;250;1;30;8;2;250;0.37537142857142847;6.9985863453815265;193;13;44;191
114;250;1;30;8;3;250;0.37537142857142847;6.9985863453815265;184;14;52;178
114;250;1;30;8;4;250;0.37537142857142847;6.9985863453815265;171;13;66;167
114;250;1;30;8;5;250;0.37537142857142847;6.9985863453815265;157;17;76;153
114;250;1;30;8;6;250;0.37537142857142847;6.9985863453815265;154;10;86;149
114;250;1;30;8;7;250;0.37537142857142847;6.9985863453815265;140;9;101;134
114;250;1;30;8;8;250;0.37537142857142847;6.9985863453815265;135;5;110;130
114;250;1;30;8;9;250;0.37537142857142847;6.9985863453815265;136;3;111;129
114;250;1;30;8;10;250;0.37537142857142847;6.9985863453815265;134;1;115;129
114;250;1;30;8;11;250;0.37537142857142847;6.9985863453815265;134;0;116;129
113;250;1;30;8;0;250;0.38413333333333327;6.632064257028112;219;1;30;219
113;250;1;30;8;1;250;0.38413333333333327;6.632064257028112;218;1;31;218
113;250;1;30;8;2;250;0.38413333333333327;6.632064257028112;217;0;33;217
117;250;1;30;8;0;250;0.39373333333333316;6.617028112449799;219;1;30;219
117;250;1;30;8;1;250;0.39373333333333316;6.617028112449799;213;6;31;213
117;250;1;30;8;2;250;0.39373333333333316;6.617028112449799;207;9;34;207
117;250;1;30;8;3;250;0.39373333333333316;6.617028112449799;207;6;37;204
117;250;1;30;8;4;250;0.39373333333333316;6.617028112449799;206;5;39;202
117;250;1;30;8;5;250;0.39373333333333316;6.617028112449799;205;3;42;200
117;250;1;30;8;6;250;0.39373333333333316;6.617028112449799;205;0;45;200
116;250;1;30;8;0;250;0.34030476190476167;6.401991967871486;219;1;30;219
116;250;1;30;8;1;250;0.34030476190476167;6.401991967871486;204;3;43;202
116;250;1;30;8;2;250;0.34030476190476167;6.401991967871486;203;2;45;201
116;250;1;30;8;3;250;0.34030476190476167;6.401991967871486;192;10;48;190
116;250;1;30;8;4;250;0.34030476190476167;6.401991967871486;189;6;55;185
116;250;1;30;8;5;250;0.34030476190476167;6.401991967871486;183;9;58;179
116;250;1;30;8;6;250;0.34030476190476167;6.401991967871486;175;2;73;169
116;250;1;30;8;7;250;0.34030476190476167;6.401991967871486;171;5;74;165
116;250;1;30;8;8;250;0.34030476190476167;6.401991967871486;162;8;80;155
116;250;1;30;8;9;250;0.34030476190476167;6.401991967871486;151;13;86;144
116;250;1;30;8;10;250;0.34030476190476167;6.401991967871486;142;15;93;131
116;250;1;30;8;11;250;0.34030476190476167;6.401991967871486;134;14;102;125
116;250;1;30;8;12;250;0.34030476190476167;6.401991967871486;133;9;108;123
115;250;1;30;8;0;250;0.378695238095238;6.585317269076305;219;1;30;219
116;250;1;30;8;13;250;0.34030476190476167;6.401991967871486;127;5;118;116
115;250;1;30;8;1;250;0.378695238095238;6.585317269076305;219;1;30;219
116;250;1;30;8;14;250;0.34030476190476167;6.401991967871486;125;5;120;114
115;250;1;30;8;2;250;0.378695238095238;6.585317269076305;218;2;30;218
116;250;1;30;8;15;250;0.34030476190476167;6.401991967871486;121;6;123;109
115;250;1;30;8;3;250;0.378695238095238;6.585317269076305;218;2;30;217
116;250;1;30;8;16;250;0.34030476190476167;6.401991967871486;119;7;124;107
116;250;1;30;8;17;250;0.34030476190476167;6.401991967871486;115;3;132;102
115;250;1;30;8;4;250;0.378695238095238;6.585317269076305;217;3;30;217
115;250;1;30;8;5;250;0.378695238095238;6.585317269076305;215;3;32;215
116;250;1;30;8;18;250;0.34030476190476167;6.401991967871486;108;8;134;95
116;250;1;30;8;19;250;0.34030476190476167;6.401991967871486;107;5;138;94
115;250;1;30;8;6;250;0.378695238095238;6.585317269076305;210;7;33;210
115;250;1;30;8;7;250;0.378695238095238;6.585317269076305;206;2;42;206
116;250;1;30;8;20;250;0.34030476190476167;6.401991967871486;107;5;138;94
116;250;1;30;8;21;250;0.34030476190476167;6.401991967871486;107;4;139;91
115;250;1;30;8;8;250;0.378695238095238;6.585317269076305;206;0;44;206
116;250;1;30;8;22;250;0.34030476190476167;6.401991967871486;106;0;144;91
118;250;1;30;8;0;250;0.3763999999999996;6.397204819277109;219;1;30;219
118;250;1;30;8;1;250;0.3763999999999996;6.397204819277109;219;1;30;219
118;250;1;30;8;2;250;0.3763999999999996;6.397204819277109;219;1;30;219
118;250;1;30;8;3;250;0.3763999999999996;6.397204819277109;218;2;30;218
118;250;1;30;8;4;250;0.3763999999999996;6.397204819277109;212;8;30;212
118;250;1;30;8;5;250;0.3763999999999996;6.397204819277109;199;17;34;198
118;250;1;30;8;6;250;0.3763999999999996;6.397204819277109;188;20;42;185
118;250;1;30;8;7;250;0.3763999999999996;6.397204819277109;178;21;51;177
118;250;1;30;8;8;250;0.3763999999999996;6.397204819277109;174;18;58;173
118;250;1;30;8;9;250;0.3763999999999996;6.397204819277109;170;16;64;167
118;250;1;30;8;10;250;0.3763999999999996;6.397204819277109;158;22;70;155
118;250;1;30;8;11;250;0.3763999999999996;6.397204819277109;142;26;82;134
118;250;1;30;8;12;250;0.3763999999999996;6.397204819277109;120;33;97;113
118;250;1;30;8;13;250;0.3763999999999996;6.397204819277109;113;19;118;104
118;250;1;30;8;14;250;0.3763999999999996;6.397204819277109;92;20;138;81
118;250;1;30;8;15;250;0.3763999999999996;6.397204819277109;83;16;151;76
118;250;1;30;8;16;250;0.3763999999999996;6.397204819277109;74;13;163;69
118;250;1;30;8;17;250;0.3763999999999996;6.397204819277109;76;4;170;69
118;250;1;30;8;18;250;0.3763999999999996;6.397204819277109;75;2;173;68
118;250;1;30;8;19;250;0.3763999999999996;6.397204819277109;76;1;173;68
118;250;1;30;8;20;250;0.3763999999999996;6.397204819277109;76;0;174;68
120;250;1;30;8;0;250;0.3573333333333331;6.39566265060241;219;1;30;219
120;250;1;30;8;1;250;0.3573333333333331;6.39566265060241;218;2;30;217
120;250;1;30;8;2;250;0.3573333333333331;6.39566265060241;216;4;30;216
120;250;1;30;8;3;250;0.3573333333333331;6.39566265060241;215;5;30;215
120;250;1;30;8;4;250;0.3573333333333331;6.39566265060241;196;17;37;195
120;250;1;30;8;5;250;0.3573333333333331;6.39566265060241;191;18;41;190
120;250;1;30;8;6;250;0.3573333333333331;6.39566265060241;184;11;55;180
120;250;1;30;8;7;250;0.3573333333333331;6.39566265060241;177;6;67;174
120;250;1;30;8;8;250;0.3573333333333331;6.39566265060241;176;5;69;173
120;250;1;30;8;9;250;0.3573333333333331;6.39566265060241;174;7;69;171
120;250;1;30;8;10;250;0.3573333333333331;6.39566265060241;168;6;76;165
120;250;1;30;8;11;250;0.3573333333333331;6.39566265060241;164;4;82;161
120;250;1;30;8;12;250;0.3573333333333331;6.39566265060241;154;6;90;149
120;250;1;30;8;13;250;0.3573333333333331;6.39566265060241;149;4;97;144
120;250;1;30;8;14;250;0.3573333333333331;6.39566265060241;135;15;100;127
120;250;1;30;8;15;250;0.3573333333333331;6.39566265060241;122;10;118;114
120;250;1;30;8;16;250;0.3573333333333331;6.39566265060241;112;9;129;105
120;250;1;30;8;17;250;0.3573333333333331;6.39566265060241;107;4;139;97
120;250;1;30;8;18;250;0.3573333333333331;6.39566265060241;102;5;143;93
120;250;1;30;8;19;250;0.3573333333333331;6.39566265060241;99;2;149;92
120;250;1;30;8;20;250;0.3573333333333331;6.39566265060241;98;1;151;91
120;250;1;30;8;21;250;0.3573333333333331;6.39566265060241;96;0;154;90
119;250;1;30;8;0;250;0.4018666666666665;6.882248995983936;219;1;30;219
119;250;1;30;8;1;250;0.4018666666666665;6.882248995983936;190;13;47;186
119;250;1;30;8;2;250;0.4018666666666665;6.882248995983936;184;9;57;180
119;250;1;30;8;3;250;0.4018666666666665;6.882248995983936;179;10;61;174
119;250;1;30;8;4;250;0.4018666666666665;6.882248995983936;176;5;69;172
119;250;1;30;8;5;250;0.4018666666666665;6.882248995983936;175;3;72;172
119;250;1;30;8;6;250;0.4018666666666665;6.882248995983936;175;0;75;171
121;250;1;30;8;0;250;0.3830666666666664;7.157590361445783;219;1;30;219
121;250;1;30;8;1;250;0.3830666666666664;7.157590361445783;216;4;30;216
121;250;1;30;8;2;250;0.3830666666666664;7.157590361445783;210;8;32;209
121;250;1;30;8;3;250;0.3830666666666664;7.157590361445783;199;15;36;198
121;250;1;30;8;4;250;0.3830666666666664;7.157590361445783;191;18;41;190
121;250;1;30;8;5;250;0.3830666666666664;7.157590361445783;178;18;54;178
121;250;1;30;8;6;250;0.3830666666666664;7.157590361445783;174;12;64;172
121;250;1;30;8;7;250;0.3830666666666664;7.157590361445783;172;4;74;169
121;250;1;30;8;8;250;0.3830666666666664;7.157590361445783;166;7;77;164
121;250;1;30;8;9;250;0.3830666666666664;7.157590361445783;162;7;81;160
121;250;1;30;8;10;250;0.3830666666666664;7.157590361445783;154;12;84;149
121;250;1;30;8;11;250;0.3830666666666664;7.157590361445783;135;27;88;130
121;250;1;30;8;12;250;0.3830666666666664;7.157590361445783;132;26;92;127
121;250;1;30;8;13;250;0.3830666666666664;7.157590361445783;127;8;115;122
121;250;1;30;8;14;250;0.3830666666666664;7.157590361445783;126;5;119;121
121;250;1;30;8;15;250;0.3830666666666664;7.157590361445783;124;4;122;119
121;250;1;30;8;16;250;0.3830666666666664;7.157590361445783;123;2;125;118
121;250;1;30;8;17;250;0.3830666666666664;7.157590361445783;118;4;128;113
121;250;1;30;8;18;250;0.3830666666666664;7.157590361445783;100;13;137;94
121;250;1;30;8;19;250;0.3830666666666664;7.157590361445783;96;10;144;89
121;250;1;30;8;20;250;0.3830666666666664;7.157590361445783;96;7;147;87
121;250;1;30;8;21;250;0.3830666666666664;7.157590361445783;90;6;154;84
121;250;1;30;8;22;250;0.3830666666666664;7.157590361445783;88;2;160;83
121;250;1;30;8;23;250;0.3830666666666664;7.157590361445783;86;1;163;81
121;250;1;30;8;24;250;0.3830666666666664;7.157590361445783;85;1;164;80
121;250;1;30;8;25;250;0.3830666666666664;7.157590361445783;85;0;165;80
122;250;1;30;8;0;250;0.3863999999999998;6.568096385542169;219;1;30;219
122;250;1;30;8;1;250;0.3863999999999998;6.568096385542169;211;7;32;211
122;250;1;30;8;2;250;0.3863999999999998;6.568096385542169;207;6;37;207
122;250;1;30;8;3;250;0.3863999999999998;6.568096385542169;199;11;40;196
122;250;1;30;8;4;250;0.3863999999999998;6.568096385542169;184;16;50;175
122;250;1;30;8;5;250;0.3863999999999998;6.568096385542169;163;29;58;157
122;250;1;30;8;6;250;0.3863999999999998;6.568096385542169;146;43;61;139
122;250;1;30;8;7;250;0.3863999999999998;6.568096385542169;132;42;76;124
122;250;1;30;8;8;250;0.3863999999999998;6.568096385542169;114;44;92;108
122;250;1;30;8;9;250;0.3863999999999998;6.568096385542169;109;32;109;101
122;250;1;30;8;10;250;0.3863999999999998;6.568096385542169;108;22;120;98
122;250;1;30;8;11;250;0.3863999999999998;6.568096385542169;96;24;130;86
122;250;1;30;8;12;250;0.3863999999999998;6.568096385542169;84;24;142;74
122;250;1;30;8;13;250;0.3863999999999998;6.568096385542169;80;18;152;70
122;250;1;30;8;14;250;0.3863999999999998;6.568096385542169;80;9;161;68
122;250;1;30;8;15;250;0.3863999999999998;6.568096385542169;80;7;163;67
122;250;1;30;8;16;250;0.3863999999999998;6.568096385542169;78;5;167;67
122;250;1;30;8;17;250;0.3863999999999998;6.568096385542169;77;5;168;66
122;250;1;30;8;18;250;0.3863999999999998;6.568096385542169;78;0;172;66
123;250;1;30;8;0;250;0.36146666666666655;6.434955823293173;219;1;30;219
123;250;1;30;8;1;250;0.36146666666666655;6.434955823293173;218;2;30;218
123;250;1;30;8;2;250;0.36146666666666655;6.434955823293173;215;5;30;214
123;250;1;30;8;3;250;0.36146666666666655;6.434955823293173;211;9;30;211
123;250;1;30;8;4;250;0.36146666666666655;6.434955823293173;209;11;30;208
123;250;1;30;8;5;250;0.36146666666666655;6.434955823293173;197;18;35;197
123;250;1;30;8;6;250;0.36146666666666655;6.434955823293173;180;27;43;178
123;250;1;30;8;7;250;0.36146666666666655;6.434955823293173;171;11;68;168
123;250;1;30;8;8;250;0.36146666666666655;6.434955823293173;165;7;78;162
123;250;1;30;8;9;250;0.36146666666666655;6.434955823293173;161;3;86;159
123;250;1;30;8;10;250;0.36146666666666655;6.434955823293173;162;0;88;159
124;250;1;30;8;0;250;0.3669333333333332;6.497542168674698;219;1;30;219
124;250;1;30;8;1;250;0.3669333333333332;6.497542168674698;218;2;30;218
124;250;1;30;8;2;250;0.3669333333333332;6.497542168674698;212;3;35;212
124;250;1;30;8;3;250;0.3669333333333332;6.497542168674698;210;3;37;210
124;250;1;30;8;4;250;0.3669333333333332;6.497542168674698;208;0;42;208
125;250;1;30;8;0;250;0.3470666666666666;6.07225702811245;219;1;30;219
125;250;1;30;8;1;250;0.3470666666666666;6.07225702811245;210;8;32;210
125;250;1;30;8;2;250;0.3470666666666666;6.07225702811245;194;18;38;193
125;250;1;30;8;3;250;0.3470666666666666;6.07225702811245;165;33;52;164
125;250;1;30;8;4;250;0.3470666666666666;6.07225702811245;139;42;69;135
125;250;1;30;8;5;250;0.3470666666666666;6.07225702811245;99;55;96;93
125;250;1;30;8;6;250;0.3470666666666666;6.07225702811245;79;31;140;72
125;250;1;30;8;7;250;0.3470666666666666;6.07225702811245;68;23;159;61
125;250;1;30;8;8;250;0.3470666666666666;6.07225702811245;66;13;171;58
125;250;1;30;8;9;250;0.3470666666666666;6.07225702811245;64;4;182;57
125;250;1;30;8;10;250;0.3470666666666666;6.07225702811245;63;2;185;56
125;250;1;30;8;11;250;0.3470666666666666;6.07225702811245;63;0;187;56
126;250;1;30;8;0;250;0.36026666666666635;6.273831325301205;219;1;30;219
126;250;1;30;8;1;250;0.36026666666666635;6.273831325301205;219;0;31;219
128;250;1;30;8;0;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;1;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;2;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;3;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;4;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;5;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;6;250;0.372038095238095;6.61770281124498;219;1;30;219
128;250;1;30;8;7;250;0.372038095238095;6.61770281124498;218;2;30;218
128;250;1;30;8;8;250;0.372038095238095;6.61770281124498;216;1;33;216
128;250;1;30;8;9;250;0.372038095238095;6.61770281124498;216;1;33;216
128;250;1;30;8;10;250;0.372038095238095;6.61770281124498;216;1;33;216
128;250;1;30;8;11;250;0.372038095238095;6.61770281124498;216;1;33;216
128;250;1;30;8;12;250;0.372038095238095;6.61770281124498;213;3;34;211
128;250;1;30;8;13;250;0.372038095238095;6.61770281124498;212;3;35;210
128;250;1;30;8;14;250;0.372038095238095;6.61770281124498;212;2;36;210
128;250;1;30;8;15;250;0.372038095238095;6.61770281124498;212;0;38;210
127;250;1;30;8;0;250;0.3905333333333331;6.892883534136546;219;1;30;219
127;250;1;30;8;1;250;0.3905333333333331;6.892883534136546;211;3;36;209
127;250;1;30;8;2;250;0.3905333333333331;6.892883534136546;198;9;43;198
127;250;1;30;8;3;250;0.3905333333333331;6.892883534136546;198;9;43;197
127;250;1;30;8;4;250;0.3905333333333331;6.892883534136546;175;26;49;174
127;250;1;30;8;5;250;0.3905333333333331;6.892883534136546;178;21;51;174
127;250;1;30;8;6;250;0.3905333333333331;6.892883534136546;177;12;61;174
127;250;1;30;8;7;250;0.3905333333333331;6.892883534136546;169;13;68;165
127;250;1;30;8;8;250;0.3905333333333331;6.892883534136546;163;13;74;159
127;250;1;30;8;9;250;0.3905333333333331;6.892883534136546;162;12;76;156
127;250;1;30;8;10;250;0.3905333333333331;6.892883534136546;160;5;85;153
127;250;1;30;8;11;250;0.3905333333333331;6.892883534136546;158;1;91;151
127;250;1;30;8;12;250;0.3905333333333331;6.892883534136546;157;0;93;151
129;250;1;30;8;0;250;0.32973333333333327;6.154923694779116;219;1;30;219
129;250;1;30;8;1;250;0.32973333333333327;6.154923694779116;215;5;30;215
129;250;1;30;8;2;250;0.32973333333333327;6.154923694779116;183;33;34;179
129;250;1;30;8;3;250;0.32973333333333327;6.154923694779116;144;33;73;132
129;250;1;30;8;4;250;0.32973333333333327;6.154923694779116;126;25;99;115
129;250;1;30;8;5;250;0.32973333333333327;6.154923694779116;97;23;130;81
129;250;1;30;8;6;250;0.32973333333333327;6.154923694779116;79;11;160;62
129;250;1;30;8;7;250;0.32973333333333327;6.154923694779116;78;3;169;59
129;250;1;30;8;8;250;0.32973333333333327;6.154923694779116;71;6;173;54
129;250;1;30;8;9;250;0.32973333333333327;6.154923694779116;69;8;173;52
129;250;1;30;8;10;250;0.32973333333333327;6.154923694779116;69;7;174;52
129;250;1;30;8;11;250;0.32973333333333327;6.154923694779116;69;6;175;52
129;250;1;30;8;12;250;0.32973333333333327;6.154923694779116;69;5;176;52
129;250;1;30;8;13;250;0.32973333333333327;6.154923694779116;69;0;181;52
131;250;1;30;8;0;250;0.383104761904762;6.434216867469879;219;1;30;219
131;250;1;30;8;1;250;0.383104761904762;6.434216867469879;218;1;31;218
131;250;1;30;8;2;250;0.383104761904762;6.434216867469879;218;0;32;217
130;250;1;30;8;0;250;0.41026666666666656;7.20944578313253;219;1;30;219
130;250;1;30;8;1;250;0.41026666666666656;7.20944578313253;217;1;32;217
130;250;1;30;8;2;250;0.41026666666666656;7.20944578313253;215;2;33;215
130;250;1;30;8;3;250;0.41026666666666656;7.20944578313253;214;1;35;214
130;250;1;30;8;4;250;0.41026666666666656;7.20944578313253;205;6;39;205
130;250;1;30;8;5;250;0.41026666666666656;7.20944578313253;201;2;47;201
130;250;1;30;8;6;250;0.41026666666666656;7.20944578313253;199;2;49;199
130;250;1;30;8;7;250;0.41026666666666656;7.20944578313253;197;3;50;197
130;250;1;30;8;8;250;0.41026666666666656;7.20944578313253;194;5;51;194
130;250;1;30;8;9;250;0.41026666666666656;7.20944578313253;190;8;52;190
130;250;1;30;8;10;250;0.41026666666666656;7.20944578313253;187;7;56;186
130;250;1;30;8;11;250;0.41026666666666656;7.20944578313253;181;7;62;179
130;250;1;30;8;12;250;0.41026666666666656;7.20944578313253;171;14;65;169
130;250;1;30;8;13;250;0.41026666666666656;7.20944578313253;161;16;73;158
130;250;1;30;8;14;250;0.41026666666666656;7.20944578313253;154;4;92;151
130;250;1;30;8;15;250;0.41026666666666656;7.20944578313253;150;2;98;147
130;250;1;30;8;16;250;0.41026666666666656;7.20944578313253;147;0;103;142
132;250;1;30;8;0;250;0.4050666666666665;6.670714859437751;219;1;30;219
132;250;1;30;8;1;250;0.4050666666666665;6.670714859437751;217;3;30;217
132;250;1;30;8;2;250;0.4050666666666665;6.670714859437751;211;9;30;210
132;250;1;30;8;3;250;0.4050666666666665;6.670714859437751;196;19;35;194
132;250;1;30;8;4;250;0.4050666666666665;6.670714859437751;162;32;56;159
132;250;1;30;8;5;250;0.4050666666666665;6.670714859437751;142;17;91;139
132;250;1;30;8;6;250;0.4050666666666665;6.670714859437751;138;9;103;134
132;250;1;30;8;7;250;0.4050666666666665;6.670714859437751;132;9;109;127
132;250;1;30;8;8;250;0.4050666666666665;6.670714859437751;128;1;121;124
132;250;1;30;8;9;250;0.4050666666666665;6.670714859437751;128;1;121;124
132;250;1;30;8;10;250;0.4050666666666665;6.670714859437751;128;1;121;124
132;250;1;30;8;11;250;0.4050666666666665;6.670714859437751;128;1;121;124
132;250;1;30;8;12;250;0.4050666666666665;6.670714859437751;128;0;122;124
134;250;1;30;8;0;250;0.35573333333333307;6.416995983935743;219;1;30;219
134;250;1;30;8;1;250;0.35573333333333307;6.416995983935743;218;2;30;217
134;250;1;30;8;2;250;0.35573333333333307;6.416995983935743;209;10;31;208
134;250;1;30;8;3;250;0.35573333333333307;6.416995983935743;205;12;33;203
134;250;1;30;8;4;250;0.35573333333333307;6.416995983935743;201;11;38;198
134;250;1;30;8;5;250;0.35573333333333307;6.416995983935743;193;9;48;192
134;250;1;30;8;6;250;0.35573333333333307;6.416995983935743;189;8;53;187
134;250;1;30;8;7;250;0.35573333333333307;6.416995983935743;174;14;62;171
134;250;1;30;8;8;250;0.35573333333333307;6.416995983935743;154;22;74;149
134;250;1;30;8;9;250;0.35573333333333307;6.416995983935743;144;8;98;140
134;250;1;30;8;10;250;0.35573333333333307;6.416995983935743;131;15;104;128
134;250;1;30;8;11;250;0.35573333333333307;6.416995983935743;118;18;114;113
134;250;1;30;8;12;250;0.35573333333333307;6.416995983935743;114;11;125;108
134;250;1;30;8;13;250;0.35573333333333307;6.416995983935743;112;9;129;107
134;250;1;30;8;14;250;0.35573333333333307;6.416995983935743;112;6;132;105
134;250;1;30;8;15;250;0.35573333333333307;6.416995983935743;110;1;139;104
134;250;1;30;8;16;250;0.35573333333333307;6.416995983935743;109;0;141;104
133;250;1;30;8;0;250;0.40759999999999985;7.209510040160643;219;1;30;219
133;250;1;30;8;1;250;0.40759999999999985;7.209510040160643;211;9;30;211
133;250;1;30;8;2;250;0.40759999999999985;7.209510040160643;206;13;31;204
