[run number];number-of-nodes;initial-outbreak-size;number-of-wd;recovery-chance;[step];count turtles;clustering-coefficient;average-path-length;count turtles with [not spreaders? and not cencored?];count turtles with [spreaders?];count turtles with [cencored?];count turtles with [untouched?]
134;250;1;30;8;10;250;0.3726666666666666;6.602538152610442;183;2;65;177
134;250;1;30;8;11;250;0.3726666666666666;6.602538152610442;180;2;68;176
134;250;1;30;8;12;250;0.3726666666666666;6.602538152610442;180;1;69;175
134;250;1;30;8;13;250;0.3726666666666666;6.602538152610442;176;2;72;170
134;250;1;30;8;14;250;0.3726666666666666;6.602538152610442;173;0;77;168
135;250;1;30;8;0;250;0.3803999999999999;6.626473895582329;219;1;30;219
135;250;1;30;8;1;250;0.3803999999999999;6.626473895582329;194;23;33;192
135;250;1;30;8;2;250;0.3803999999999999;6.626473895582329;178;17;55;176
135;250;1;30;8;3;250;0.3803999999999999;6.626473895582329;172;16;62;168
135;250;1;30;8;4;250;0.3803999999999999;6.626473895582329;166;20;64;161
135;250;1;30;8;5;250;0.3803999999999999;6.626473895582329;159;19;72;157
135;250;1;30;8;6;250;0.3803999999999999;6.626473895582329;150;18;82;148
135;250;1;30;8;7;250;0.3803999999999999;6.626473895582329;146;17;87;144
135;250;1;30;8;8;250;0.3803999999999999;6.626473895582329;136;20;94;135
135;250;1;30;8;9;250;0.3803999999999999;6.626473895582329;133;16;101;131
135;250;1;30;8;10;250;0.3803999999999999;6.626473895582329;129;16;105;128
135;250;1;30;8;11;250;0.3803999999999999;6.626473895582329;130;11;109;126
135;250;1;30;8;12;250;0.3803999999999999;6.626473895582329;126;12;112;124
135;250;1;30;8;13;250;0.3803999999999999;6.626473895582329;123;11;116;121
135;250;1;30;8;14;250;0.3803999999999999;6.626473895582329;123;9;118;119
135;250;1;30;8;15;250;0.3803999999999999;6.626473895582329;121;8;121;116
135;250;1;30;8;16;250;0.3803999999999999;6.626473895582329;118;9;123;114
135;250;1;30;8;17;250;0.3803999999999999;6.626473895582329;118;1;131;114
135;250;1;30;8;18;250;0.3803999999999999;6.626473895582329;119;0;131;114
136;250;1;30;8;0;250;0.39479999999999976;6.701076305220884;219;1;30;219
136;250;1;30;8;1;250;0.39479999999999976;6.701076305220884;217;0;33;217
137;250;1;30;8;0;250;0.3453333333333332;6.128353413654619;219;1;30;219
137;250;1;30;8;1;250;0.3453333333333332;6.128353413654619;217;3;30;217
137;250;1;30;8;2;250;0.3453333333333332;6.128353413654619;213;7;30;213
137;250;1;30;8;3;250;0.3453333333333332;6.128353413654619;209;6;35;208
137;250;1;30;8;4;250;0.3453333333333332;6.128353413654619;205;7;38;203
137;250;1;30;8;5;250;0.3453333333333332;6.128353413654619;200;5;45;198
137;250;1;30;8;6;250;0.3453333333333332;6.128353413654619;195;5;50;193
137;250;1;30;8;7;250;0.3453333333333332;6.128353413654619;191;7;52;189
137;250;1;30;8;8;250;0.3453333333333332;6.128353413654619;190;6;54;188
137;250;1;30;8;9;250;0.3453333333333332;6.128353413654619;163;21;66;158
137;250;1;30;8;10;250;0.3453333333333332;6.128353413654619;161;11;78;154
137;250;1;30;8;11;250;0.3453333333333332;6.128353413654619;141;18;91;134
137;250;1;30;8;12;250;0.3453333333333332;6.128353413654619;129;19;102;122
137;250;1;30;8;13;250;0.3453333333333332;6.128353413654619;120;9;121;114
137;250;1;30;8;14;250;0.3453333333333332;6.128353413654619;120;2;128;113
137;250;1;30;8;15;250;0.3453333333333332;6.128353413654619;119;2;129;112
137;250;1;30;8;16;250;0.3453333333333332;6.128353413654619;119;0;131;112
138;250;1;30;8;0;250;0.39306666666666656;6.645654618473896;219;1;30;219
138;250;1;30;8;1;250;0.39306666666666656;6.645654618473896;219;1;30;219
138;250;1;30;8;2;250;0.39306666666666656;6.645654618473896;204;7;39;202
138;250;1;30;8;3;250;0.39306666666666656;6.645654618473896;191;14;45;188
138;250;1;30;8;4;250;0.39306666666666656;6.645654618473896;184;17;49;180
138;250;1;30;8;5;250;0.39306666666666656;6.645654618473896;176;11;63;174
138;250;1;30;8;6;250;0.39306666666666656;6.645654618473896;172;8;70;172
138;250;1;30;8;7;250;0.39306666666666656;6.645654618473896;163;9;78;163
138;250;1;30;8;8;250;0.39306666666666656;6.645654618473896;161;5;84;160
138;250;1;30;8;9;250;0.39306666666666656;6.645654618473896;158;2;90;157
138;250;1;30;8;10;250;0.39306666666666656;6.645654618473896;156;0;94;156
139;250;1;30;8;0;250;0.3569333333333333;6.238875502008032;219;1;30;219
139;250;1;30;8;1;250;0.3569333333333333;6.238875502008032;218;1;31;218
139;250;1;30;8;2;250;0.3569333333333333;6.238875502008032;216;1;33;216
139;250;1;30;8;3;250;0.3569333333333333;6.238875502008032;215;0;35;215
140;250;1;30;8;0;250;0.343695238095238;6.158779116465864;219;1;30;219
140;250;1;30;8;1;250;0.343695238095238;6.158779116465864;212;7;31;211
140;250;1;30;8;2;250;0.343695238095238;6.158779116465864;212;7;31;211
140;250;1;30;8;3;250;0.343695238095238;6.158779116465864;212;6;32;211
140;250;1;30;8;4;250;0.343695238095238;6.158779116465864;201;14;35;201
140;250;1;30;8;5;250;0.343695238095238;6.158779116465864;197;5;48;196
140;250;1;30;8;6;250;0.343695238095238;6.158779116465864;189;5;56;186
140;250;1;30;8;7;250;0.343695238095238;6.158779116465864;180;9;61;170
140;250;1;30;8;8;250;0.343695238095238;6.158779116465864;162;9;79;155
140;250;1;30;8;9;250;0.343695238095238;6.158779116465864;157;9;84;149
140;250;1;30;8;10;250;0.343695238095238;6.158779116465864;141;16;93;131
140;250;1;30;8;11;250;0.343695238095238;6.158779116465864;138;4;108;130
140;250;1;30;8;12;250;0.343695238095238;6.158779116465864;136;5;109;129
140;250;1;30;8;13;250;0.343695238095238;6.158779116465864;137;4;109;127
140;250;1;30;8;14;250;0.343695238095238;6.158779116465864;138;2;110;127
140;250;1;30;8;15;250;0.343695238095238;6.158779116465864;135;4;111;126
140;250;1;30;8;16;250;0.343695238095238;6.158779116465864;133;4;113;124
140;250;1;30;8;17;250;0.343695238095238;6.158779116465864;131;1;118;123
140;250;1;30;8;18;250;0.343695238095238;6.158779116465864;131;0;119;123
142;250;1;30;8;0;250;0.3781142857142857;6.376738955823293;219;1;30;219
142;250;1;30;8;1;250;0.3781142857142857;6.376738955823293;219;0;31;219
141;250;1;30;8;0;250;0.3859999999999996;6.681381526104418;219;1;30;219
141;250;1;30;8;1;250;0.3859999999999996;6.681381526104418;220;0;30;219
143;250;1;30;8;0;250;0.3432;6.1921285140562246;219;1;30;219
143;250;1;30;8;1;250;0.3432;6.1921285140562246;218;2;30;218
143;250;1;30;8;2;250;0.3432;6.1921285140562246;210;10;30;210
143;250;1;30;8;3;250;0.3432;6.1921285140562246;185;17;48;185
143;250;1;30;8;4;250;0.3432;6.1921285140562246;176;16;58;173
143;250;1;30;8;5;250;0.3432;6.1921285140562246;173;11;66;172
143;250;1;30;8;6;250;0.3432;6.1921285140562246;158;13;79;156
143;250;1;30;8;7;250;0.3432;6.1921285140562246;154;8;88;150
143;250;1;30;8;8;250;0.3432;6.1921285140562246;148;4;98;143
143;250;1;30;8;9;250;0.3432;6.1921285140562246;148;3;99;142
143;250;1;30;8;10;250;0.3432;6.1921285140562246;146;2;102;141
143;250;1;30;8;11;250;0.3432;6.1921285140562246;144;2;104;139
143;250;1;30;8;12;250;0.3432;6.1921285140562246;144;1;105;138
143;250;1;30;8;13;250;0.3432;6.1921285140562246;143;1;106;137
143;250;1;30;8;14;250;0.3432;6.1921285140562246;141;3;106;135
143;250;1;30;8;15;250;0.3432;6.1921285140562246;141;3;106;134
143;250;1;30;8;16;250;0.3432;6.1921285140562246;142;2;106;132
143;250;1;30;8;17;250;0.3432;6.1921285140562246;141;3;106;131
143;250;1;30;8;18;250;0.3432;6.1921285140562246;126;11;113;119
143;250;1;30;8;19;250;0.3432;6.1921285140562246;122;4;124;113
143;250;1;30;8;20;250;0.3432;6.1921285140562246;115;6;129;106
143;250;1;30;8;21;250;0.3432;6.1921285140562246;113;7;130;104
143;250;1;30;8;22;250;0.3432;6.1921285140562246;109;5;136;99
143;250;1;30;8;23;250;0.3432;6.1921285140562246;107;4;139;97
143;250;1;30;8;24;250;0.3432;6.1921285140562246;97;8;145;86
143;250;1;30;8;25;250;0.3432;6.1921285140562246;91;7;152;80
143;250;1;30;8;26;250;0.3432;6.1921285140562246;89;4;157;79
143;250;1;30;8;27;250;0.3432;6.1921285140562246;88;4;158;78
143;250;1;30;8;28;250;0.3432;6.1921285140562246;89;1;160;78
143;250;1;30;8;29;250;0.3432;6.1921285140562246;88;2;160;78
143;250;1;30;8;30;250;0.3432;6.1921285140562246;87;1;162;77
143;250;1;30;8;31;250;0.3432;6.1921285140562246;86;0;164;76
144;250;1;30;8;0;250;0.3734666666666665;6.588112449799197;219;1;30;219
144;250;1;30;8;1;250;0.3734666666666665;6.588112449799197;216;4;30;215
144;250;1;30;8;2;250;0.3734666666666665;6.588112449799197;210;5;35;210
144;250;1;30;8;3;250;0.3734666666666665;6.588112449799197;210;5;35;208
144;250;1;30;8;4;250;0.3734666666666665;6.588112449799197;207;5;38;207
144;250;1;30;8;5;250;0.3734666666666665;6.588112449799197;206;2;42;206
144;250;1;30;8;6;250;0.3734666666666665;6.588112449799197;204;3;43;204
144;250;1;30;8;7;250;0.3734666666666665;6.588112449799197;205;2;43;204
144;250;1;30;8;8;250;0.3734666666666665;6.588112449799197;202;4;44;201
144;250;1;30;8;9;250;0.3734666666666665;6.588112449799197;200;1;49;200
144;250;1;30;8;10;250;0.3734666666666665;6.588112449799197;200;0;50;200
145;250;1;30;8;0;250;0.37599999999999956;6.286618473895582;219;1;30;219
145;250;1;30;8;1;250;0.37599999999999956;6.286618473895582;217;3;30;216
145;250;1;30;8;2;250;0.37599999999999956;6.286618473895582;216;2;32;215
145;250;1;30;8;3;250;0.37599999999999956;6.286618473895582;216;0;34;215
146;250;1;30;8;0;250;0.39266666666666655;6.969734939759036;219;1;30;219
146;250;1;30;8;1;250;0.39266666666666655;6.969734939759036;218;2;30;218
146;250;1;30;8;2;250;0.39266666666666655;6.969734939759036;196;15;39;196
146;250;1;30;8;3;250;0.39266666666666655;6.969734939759036;191;5;54;190
146;250;1;30;8;4;250;0.39266666666666655;6.969734939759036;188;4;58;186
146;250;1;30;8;5;250;0.39266666666666655;6.969734939759036;186;6;58;184
146;250;1;30;8;6;250;0.39266666666666655;6.969734939759036;182;8;60;180
146;250;1;30;8;7;250;0.39266666666666655;6.969734939759036;182;3;65;180
146;250;1;30;8;8;250;0.39266666666666655;6.969734939759036;180;5;65;178
146;250;1;30;8;9;250;0.39266666666666655;6.969734939759036;177;6;67;175
146;250;1;30;8;10;250;0.39266666666666655;6.969734939759036;175;4;71;173
146;250;1;30;8;11;250;0.39266666666666655;6.969734939759036;175;0;75;173
147;250;1;30;8;0;250;0.38680000000000014;7.319132530120482;219;1;30;219
147;250;1;30;8;1;250;0.38680000000000014;7.319132530120482;219;1;30;218
147;250;1;30;8;2;250;0.38680000000000014;7.319132530120482;219;1;30;218
147;250;1;30;8;3;250;0.38680000000000014;7.319132530120482;218;0;32;216
148;250;1;30;8;0;250;0.3624;6.378345381526104;219;1;30;219
148;250;1;30;8;1;250;0.3624;6.378345381526104;204;12;34;203
148;250;1;30;8;2;250;0.3624;6.378345381526104;197;7;46;195
148;250;1;30;8;3;250;0.3624;6.378345381526104;196;3;51;195
148;250;1;30;8;4;250;0.3624;6.378345381526104;189;3;58;188
148;250;1;30;8;5;250;0.3624;6.378345381526104;188;2;60;187
148;250;1;30;8;6;250;0.3624;6.378345381526104;187;2;61;186
148;250;1;30;8;7;250;0.3624;6.378345381526104;186;2;62;185
148;250;1;30;8;8;250;0.3624;6.378345381526104;183;4;63;182
148;250;1;30;8;9;250;0.3624;6.378345381526104;183;2;65;181
148;250;1;30;8;10;250;0.3624;6.378345381526104;182;0;68;180
149;250;1;30;8;0;250;0.37639999999999985;6.652915662650602;219;1;30;219
149;250;1;30;8;1;250;0.37639999999999985;6.652915662650602;208;2;40;208
149;250;1;30;8;2;250;0.37639999999999985;6.652915662650602;207;1;42;206
149;250;1;30;8;3;250;0.37639999999999985;6.652915662650602;201;6;43;201
149;250;1;30;8;4;250;0.37639999999999985;6.652915662650602;195;8;47;192
149;250;1;30;8;5;250;0.37639999999999985;6.652915662650602;191;1;58;191
149;250;1;30;8;6;250;0.37639999999999985;6.652915662650602;190;1;59;190
149;250;1;30;8;7;250;0.37639999999999985;6.652915662650602;185;3;62;185
149;250;1;30;8;8;250;0.37639999999999985;6.652915662650602;184;2;64;183
149;250;1;30;8;9;250;0.37639999999999985;6.652915662650602;183;3;64;182
149;250;1;30;8;10;250;0.37639999999999985;6.652915662650602;183;1;66;182
149;250;1;30;8;11;250;0.37639999999999985;6.652915662650602;183;0;67;181
150;250;1;30;8;0;250;0.37777142857142837;6.798104417670682;219;1;30;219
150;250;1;30;8;1;250;0.37777142857142837;6.798104417670682;217;2;31;217
150;250;1;30;8;2;250;0.37777142857142837;6.798104417670682;217;0;33;217
151;250;1;40;8;0;250;0.34537142857142866;6.171630522088353;209;1;40;209
151;250;1;40;8;1;250;0.34537142857142866;6.171630522088353;207;2;41;207
151;250;1;40;8;2;250;0.34537142857142866;6.171630522088353;205;1;44;205
151;250;1;40;8;3;250;0.34537142857142866;6.171630522088353;205;1;44;205
151;250;1;40;8;4;250;0.34537142857142866;6.171630522088353;203;1;46;203
151;250;1;40;8;5;250;0.34537142857142866;6.171630522088353;203;0;47;203
152;250;1;40;8;0;250;0.3775999999999997;6.828626506024096;209;1;40;209
152;250;1;40;8;1;250;0.3775999999999997;6.828626506024096;206;4;40;205
152;250;1;40;8;2;250;0.3775999999999997;6.828626506024096;202;8;40;202
152;250;1;40;8;3;250;0.3775999999999997;6.828626506024096;199;9;42;199
152;250;1;40;8;4;250;0.3775999999999997;6.828626506024096;193;13;44;193
152;250;1;40;8;5;250;0.3775999999999997;6.828626506024096;173;27;50;172
152;250;1;40;8;6;250;0.3775999999999997;6.828626506024096;161;24;65;160
152;250;1;40;8;7;250;0.3775999999999997;6.828626506024096;154;7;89;152
152;250;1;40;8;8;250;0.3775999999999997;6.828626506024096;146;3;101;144
152;250;1;40;8;9;250;0.3775999999999997;6.828626506024096;142;3;105;140
152;250;1;40;8;10;250;0.3775999999999997;6.828626506024096;140;1;109;138
152;250;1;40;8;11;250;0.3775999999999997;6.828626506024096;139;1;110;137
152;250;1;40;8;12;250;0.3775999999999997;6.828626506024096;138;0;112;136
153;250;1;40;8;0;250;0.37866666666666626;6.766393574297188;209;1;40;209
153;250;1;40;8;1;250;0.37866666666666626;6.766393574297188;208;2;40;208
153;250;1;40;8;2;250;0.37866666666666626;6.766393574297188;198;11;41;197
153;250;1;40;8;3;250;0.37866666666666626;6.766393574297188;197;10;43;194
153;250;1;40;8;4;250;0.37866666666666626;6.766393574297188;195;8;47;194
153;250;1;40;8;5;250;0.37866666666666626;6.766393574297188;192;7;51;190
153;250;1;40;8;6;250;0.37866666666666626;6.766393574297188;191;3;56;190
153;250;1;40;8;7;250;0.37866666666666626;6.766393574297188;191;0;59;190
154;250;1;40;8;0;250;0.37919999999999987;6.462843373493976;209;1;40;209
154;250;1;40;8;1;250;0.37919999999999987;6.462843373493976;207;0;43;207
155;250;1;40;8;0;250;0.3739999999999998;6.591293172690763;209;1;40;209
155;250;1;40;8;1;250;0.3739999999999998;6.591293172690763;208;0;42;208
156;250;1;40;8;0;250;0.3577333333333334;6.22204016064257;209;1;40;209
156;250;1;40;8;1;250;0.3577333333333334;6.22204016064257;208;2;40;205
156;250;1;40;8;2;250;0.3577333333333334;6.22204016064257;205;4;41;204
156;250;1;40;8;3;250;0.3577333333333334;6.22204016064257;192;12;46;189
156;250;1;40;8;4;250;0.3577333333333334;6.22204016064257;188;14;48;185
156;250;1;40;8;5;250;0.3577333333333334;6.22204016064257;186;14;50;184
156;250;1;40;8;6;250;0.3577333333333334;6.22204016064257;183;14;53;181
156;250;1;40;8;7;250;0.3577333333333334;6.22204016064257;182;13;55;178
156;250;1;40;8;8;250;0.3577333333333334;6.22204016064257;170;20;60;168
156;250;1;40;8;9;250;0.3577333333333334;6.22204016064257;165;16;69;161
156;250;1;40;8;10;250;0.3577333333333334;6.22204016064257;140;27;83;132
156;250;1;40;8;11;250;0.3577333333333334;6.22204016064257;128;19;103;122
156;250;1;40;8;12;250;0.3577333333333334;6.22204016064257;121;18;111;110
156;250;1;40;8;13;250;0.3577333333333334;6.22204016064257;108;22;120;99
156;250;1;40;8;14;250;0.3577333333333334;6.22204016064257;100;12;138;90
156;250;1;40;8;15;250;0.3577333333333334;6.22204016064257;98;5;147;89
156;250;1;40;8;16;250;0.3577333333333334;6.22204016064257;98;2;150;89
156;250;1;40;8;17;250;0.3577333333333334;6.22204016064257;98;0;152;89
157;250;1;40;8;0;250;0.37933333333333286;6.883983935742972;209;1;40;209
157;250;1;40;8;1;250;0.37933333333333286;6.883983935742972;206;2;42;206
157;250;1;40;8;2;250;0.37933333333333286;6.883983935742972;203;3;44;203
157;250;1;40;8;3;250;0.37933333333333286;6.883983935742972;202;2;46;202
157;250;1;40;8;4;250;0.37933333333333286;6.883983935742972;202;2;46;202
157;250;1;40;8;5;250;0.37933333333333286;6.883983935742972;197;4;49;197
157;250;1;40;8;6;250;0.37933333333333286;6.883983935742972;190;11;49;190
157;250;1;40;8;7;250;0.37933333333333286;6.883983935742972;174;14;62;172
157;250;1;40;8;8;250;0.37933333333333286;6.883983935742972;161;17;72;157
157;250;1;40;8;9;250;0.37933333333333286;6.883983935742972;149;14;87;143
157;250;1;40;8;10;250;0.37933333333333286;6.883983935742972;144;5;101;140
157;250;1;40;8;11;250;0.37933333333333286;6.883983935742972;142;3;105;138
157;250;1;40;8;12;250;0.37933333333333286;6.883983935742972;141;4;105;137
157;250;1;40;8;13;250;0.37933333333333286;6.883983935742972;140;4;106;136
157;250;1;40;8;14;250;0.37933333333333286;6.883983935742972;136;6;108;131
157;250;1;40;8;15;250;0.37933333333333286;6.883983935742972;132;7;111;127
157;250;1;40;8;16;250;0.37933333333333286;6.883983935742972;129;6;115;125
157;250;1;40;8;17;250;0.37933333333333286;6.883983935742972;129;3;118;123
157;250;1;40;8;18;250;0.37933333333333286;6.883983935742972;127;0;123;123
158;250;1;40;8;0;250;0.3457714285714281;6.113863453815261;209;1;40;209
158;250;1;40;8;1;250;0.3457714285714281;6.113863453815261;206;3;41;205
158;250;1;40;8;2;250;0.3457714285714281;6.113863453815261;205;4;41;204
158;250;1;40;8;3;250;0.3457714285714281;6.113863453815261;203;2;45;203
158;250;1;40;8;4;250;0.3457714285714281;6.113863453815261;202;2;46;202
158;250;1;40;8;5;250;0.3457714285714281;6.113863453815261;201;1;48;201
158;250;1;40;8;6;250;0.3457714285714281;6.113863453815261;201;0;49;201
159;250;1;40;8;0;250;0.36559999999999987;6.411373493975904;209;1;40;209
159;250;1;40;8;1;250;0.36559999999999987;6.411373493975904;209;1;40;209
159;250;1;40;8;2;250;0.36559999999999987;6.411373493975904;197;12;41;195
159;250;1;40;8;3;250;0.36559999999999987;6.411373493975904;190;18;42;188
159;250;1;40;8;4;250;0.36559999999999987;6.411373493975904;179;24;47;177
159;250;1;40;8;5;250;0.36559999999999987;6.411373493975904;157;30;63;155
159;250;1;40;8;6;250;0.36559999999999987;6.411373493975904;135;34;81;128
159;250;1;40;8;7;250;0.36559999999999987;6.411373493975904;121;18;111;115
159;250;1;40;8;8;250;0.36559999999999987;6.411373493975904;107;13;130;102
159;250;1;40;8;9;250;0.36559999999999987;6.411373493975904;104;8;138;100
159;250;1;40;8;10;250;0.36559999999999987;6.411373493975904;103;8;139;98
159;250;1;40;8;11;250;0.36559999999999987;6.411373493975904;101;3;146;94
159;250;1;40;8;12;250;0.36559999999999987;6.411373493975904;100;3;147;94
159;250;1;40;8;13;250;0.36559999999999987;6.411373493975904;99;4;147;94
159;250;1;40;8;14;250;0.36559999999999987;6.411373493975904;99;4;147;94
159;250;1;40;8;15;250;0.36559999999999987;6.411373493975904;99;3;148;94
159;250;1;40;8;16;250;0.36559999999999987;6.411373493975904;99;2;149;94
159;250;1;40;8;17;250;0.36559999999999987;6.411373493975904;99;2;149;94
159;250;1;40;8;18;250;0.36559999999999987;6.411373493975904;99;1;150;94
159;250;1;40;8;19;250;0.36559999999999987;6.411373493975904;99;0;151;94
160;250;1;40;8;0;250;0.3868000000000001;6.551710843373494;209;1;40;209
160;250;1;40;8;1;250;0.3868000000000001;6.551710843373494;207;2;41;207
160;250;1;40;8;2;250;0.3868000000000001;6.551710843373494;207;1;42;206
160;250;1;40;8;3;250;0.3868000000000001;6.551710843373494;199;2;49;199
160;250;1;40;8;4;250;0.3868000000000001;6.551710843373494;198;3;49;198
160;250;1;40;8;5;250;0.3868000000000001;6.551710843373494;194;4;52;194
160;250;1;40;8;6;250;0.3868000000000001;6.551710843373494;194;1;55;194
160;250;1;40;8;7;250;0.3868000000000001;6.551710843373494;192;1;57;192
160;250;1;40;8;8;250;0.3868000000000001;6.551710843373494;189;3;58;189
160;250;1;40;8;9;250;0.3868000000000001;6.551710843373494;185;5;60;185
160;250;1;40;8;10;250;0.3868000000000001;6.551710843373494;181;5;64;181
160;250;1;40;8;11;250;0.3868000000000001;6.551710843373494;169;12;69;167
160;250;1;40;8;12;250;0.3868000000000001;6.551710843373494;156;6;88;155
160;250;1;40;8;13;250;0.3868000000000001;6.551710843373494;151;3;96;149
160;250;1;40;8;14;250;0.3868000000000001;6.551710843373494;151;1;98;149
160;250;1;40;8;15;250;0.3868000000000001;6.551710843373494;151;0;99;149
161;250;1;40;8;0;250;0.36853333333333327;6.298441767068273;209;1;40;209
161;250;1;40;8;1;250;0.36853333333333327;6.298441767068273;208;2;40;208
161;250;1;40;8;2;250;0.36853333333333327;6.298441767068273;207;3;40;207
161;250;1;40;8;3;250;0.36853333333333327;6.298441767068273;200;6;44;199
161;250;1;40;8;4;250;0.36853333333333327;6.298441767068273;194;5;51;193
161;250;1;40;8;5;250;0.36853333333333327;6.298441767068273;186;7;57;185
161;250;1;40;8;6;250;0.36853333333333327;6.298441767068273;181;8;61;178
161;250;1;40;8;7;250;0.36853333333333327;6.298441767068273;178;7;65;175
161;250;1;40;8;8;250;0.36853333333333327;6.298441767068273;177;4;69;173
161;250;1;40;8;9;250;0.36853333333333327;6.298441767068273;175;2;73;172
161;250;1;40;8;10;250;0.36853333333333327;6.298441767068273;174;1;75;171
161;250;1;40;8;11;250;0.36853333333333327;6.298441767068273;173;2;75;169
161;250;1;40;8;12;250;0.36853333333333327;6.298441767068273;172;3;75;169
161;250;1;40;8;13;250;0.36853333333333327;6.298441767068273;170;4;76;167
161;250;1;40;8;14;250;0.36853333333333327;6.298441767068273;171;2;77;167
161;250;1;40;8;15;250;0.36853333333333327;6.298441767068273;165;6;79;161
161;250;1;40;8;16;250;0.36853333333333327;6.298441767068273;163;5;82;159
161;250;1;40;8;17;250;0.36853333333333327;6.298441767068273;161;5;84;157
161;250;1;40;8;18;250;0.36853333333333327;6.298441767068273;158;6;86;154
161;250;1;40;8;19;250;0.36853333333333327;6.298441767068273;158;5;87;152
161;250;1;40;8;20;250;0.36853333333333327;6.298441767068273;156;5;89;151
161;250;1;40;8;21;250;0.36853333333333327;6.298441767068273;155;0;95;149
162;250;1;40;8;0;250;0.3671999999999996;6.1684176706827305;209;1;40;209
162;250;1;40;8;1;250;0.3671999999999996;6.1684176706827305;209;1;40;209
162;250;1;40;8;2;250;0.3671999999999996;6.1684176706827305;208;2;40;208
162;250;1;40;8;3;250;0.3671999999999996;6.1684176706827305;206;3;41;206
162;250;1;40;8;4;250;0.3671999999999996;6.1684176706827305;205;2;43;205
162;250;1;40;8;5;250;0.3671999999999996;6.1684176706827305;204;2;44;202
162;250;1;40;8;6;250;0.3671999999999996;6.1684176706827305;201;2;47;200
162;250;1;40;8;7;250;0.3671999999999996;6.1684176706827305;184;4;62;182
162;250;1;40;8;8;250;0.3671999999999996;6.1684176706827305;180;4;66;178
162;250;1;40;8;9;250;0.3671999999999996;6.1684176706827305;179;2;69;176
162;250;1;40;8;10;250;0.3671999999999996;6.1684176706827305;178;0;72;176
163;250;1;40;8;0;250;0.39999999999999963;6.968514056224899;209;1;40;209
163;250;1;40;8;1;250;0.39999999999999963;6.968514056224899;204;1;45;203
163;250;1;40;8;2;250;0.39999999999999963;6.968514056224899;201;1;48;200
163;250;1;40;8;3;250;0.39999999999999963;6.968514056224899;199;0;51;198
164;250;1;40;8;0;250;0.36533333333333345;6.357847389558233;209;1;40;209
164;250;1;40;8;1;250;0.36533333333333345;6.357847389558233;207;2;41;206
164;250;1;40;8;2;250;0.36533333333333345;6.357847389558233;181;20;49;180
164;250;1;40;8;3;250;0.36533333333333345;6.357847389558233;178;14;58;174
164;250;1;40;8;4;250;0.36533333333333345;6.357847389558233;176;9;65;171
164;250;1;40;8;5;250;0.36533333333333345;6.357847389558233;173;4;73;171
164;250;1;40;8;6;250;0.36533333333333345;6.357847389558233;172;2;76;170
164;250;1;40;8;7;250;0.36533333333333345;6.357847389558233;171;3;76;168
164;250;1;40;8;8;250;0.36533333333333345;6.357847389558233;169;4;77;166
164;250;1;40;8;9;250;0.36533333333333345;6.357847389558233;163;7;80;160
164;250;1;40;8;10;250;0.36533333333333345;6.357847389558233;161;3;86;158
164;250;1;40;8;11;250;0.36533333333333345;6.357847389558233;162;2;86;158
164;250;1;40;8;12;250;0.36533333333333345;6.357847389558233;156;5;89;153
164;250;1;40;8;13;250;0.36533333333333345;6.357847389558233;150;1;99;146
164;250;1;40;8;14;250;0.36533333333333345;6.357847389558233;150;0;100;146
165;250;1;40;8;0;250;0.3417333333333332;5.947726907630522;209;1;40;209
165;250;1;40;8;1;250;0.3417333333333332;5.947726907630522;206;4;40;206
165;250;1;40;8;2;250;0.3417333333333332;5.947726907630522;199;8;43;198
165;250;1;40;8;3;250;0.3417333333333332;5.947726907630522;194;3;53;193
165;250;1;40;8;4;250;0.3417333333333332;5.947726907630522;194;1;55;193
165;250;1;40;8;5;250;0.3417333333333332;5.947726907630522;195;0;55;193
166;250;1;40;8;0;250;0.3701333333333333;6.061076305220883;209;1;40;209
166;250;1;40;8;1;250;0.3701333333333333;6.061076305220883;204;5;41;202
166;250;1;40;8;2;250;0.3701333333333333;6.061076305220883;201;3;46;200
166;250;1;40;8;3;250;0.3701333333333333;6.061076305220883;199;3;48;196
166;250;1;40;8;4;250;0.3701333333333333;6.061076305220883;198;4;48;196
166;250;1;40;8;5;250;0.3701333333333333;6.061076305220883;188;1;61;186
166;250;1;40;8;6;250;0.3701333333333333;6.061076305220883;185;2;63;183
166;250;1;40;8;7;250;0.3701333333333333;6.061076305220883;184;2;64;182
166;250;1;40;8;8;250;0.3701333333333333;6.061076305220883;181;1;68;179
166;250;1;40;8;9;250;0.3701333333333333;6.061076305220883;180;1;69;178
166;250;1;40;8;10;250;0.3701333333333333;6.061076305220883;178;0;72;176
167;250;1;40;8;0;250;0.4014666666666664;7.362827309236947;209;1;40;209
167;250;1;40;8;1;250;0.4014666666666664;7.362827309236947;206;4;40;206
167;250;1;40;8;2;250;0.4014666666666664;7.362827309236947;205;4;41;205
167;250;1;40;8;3;250;0.4014666666666664;7.362827309236947;205;3;42;205
167;250;1;40;8;4;250;0.4014666666666664;7.362827309236947;206;1;43;204
167;250;1;40;8;5;250;0.4014666666666664;7.362827309236947;204;2;44;204
167;250;1;40;8;6;250;0.4014666666666664;7.362827309236947;204;1;45;204
167;250;1;40;8;7;250;0.4014666666666664;7.362827309236947;204;1;45;204
167;250;1;40;8;8;250;0.4014666666666664;7.362827309236947;204;0;46;204
